region,species_name,species_qualified,cuid,cu_name_pse,pointid,streamid,stream_name_pse,indicator,latitude,longitude,year,stream_observed_count,stream_survey_method,stream_survey_quality,source_id
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,1964,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,1965,200,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,1966,200,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,1967,25,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,1969,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,1970,25,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,1971,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,1972,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,1973,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,1974,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,1975,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,1976,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,1977,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,1978,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,1979,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,1980,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,1981,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,1982,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,1984,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,1985,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,1988,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,1989,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,1992,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,1993,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,1994,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,1995,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,1996,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,1997,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,2000,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,2001,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,2004,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,2006,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,2009,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,2010,-989898,Not Applicable,Low,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,2011,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,2012,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,2013,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,2014,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,2015,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,2016,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,2017,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,2018,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,2019,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,2020,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,2021,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,2022,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,331,Homathko (Summer x-x),316,1946,CUMSACK CREEK,N,50.93685794,-124.8630419,2024,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1929,-989898,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1930,-989898,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1931,-989898,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1932,-989898,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1933,-989898,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1934,-989898,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1935,-989898,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1936,-989898,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1937,-989898,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1938,-989898,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1939,-989898,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1940,-989898,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1941,-989898,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1942,-989898,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1943,-989898,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1953,15000,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1954,15000,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1955,15000,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1956,15000,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1957,7500,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1958,7500,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1959,15000,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1960,15000,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1961,7500,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1962,3500,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1963,7500,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1964,7500,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1965,7500,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1966,3500,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1967,3500,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1968,7500,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1969,400,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1970,3500,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1971,400,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1972,1500,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1973,3500,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1974,3500,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1975,7500,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1976,7500,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1977,1500,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1978,2500,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1979,3000,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1980,500,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1981,1000,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1982,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1983,1220,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1984,1000,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1985,650,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1986,500,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1987,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1988,1000,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1989,250,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1990,-989898,Not Applicable,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1991,500,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1992,650,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1993,805,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1994,720,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1995,3290,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1996,2600,Unknown Estimate Method,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1997,4906,Mark & Recapture: Petersen,Unknown,NuSEDS_20251103
East Vancouver Island & Mainland Inlets,Chinook,CK,332,Klinaklini (Summer 5-2),332,1961,KLINAKLINI RIVER,Y,51.09645917,-125.6235813,1998,9980,Mark & Recapture: Petersen,Low,NuSEDS_20251103
